File name,Euler number,Trabecular thickness (plate model),Trabecular pattern factor,Bone perimeter / area ratio,Number of objects,Average object area-equivalent circle diameter,Average object area
image_1161.tif,36,35.84889722,0.01474779,0.05578972,36,91.00874870,6505.13281250
image_1162.tif,39,36.22910402,0.01495061,0.05520424,39,88.64694826,6171.87980769
image_1163.tif,37,35.94427484,0.01596941,0.05564168,37,89.56156338,6299.89358108
image_1164.tif,38,35.57141064,0.01566018,0.05622493,38,87.29228421,5984.68914474
image_1165.tif,35,35.80020586,0.01466380,0.05586560,35,91.17668501,6529.16250000
image_1166.tif,33,35.70983794,0.01409874,0.05600697,33,93.32813775,6840.92897727
image_1167.tif,34,35.51320413,0.01558623,0.05631708,34,89.45318157,6284.65533088
image_1168.tif,33,35.52015051,0.01627013,0.05630607,33,88.46404515,6146.43750000
image_1169.tif,31,36.19620233,0.01489318,0.05525442,31,91.27622508,6543.42641129
image_1170.tif,35,34.28438900,0.01635220,0.05833559,35,82.43565702,5337.28125000
image_1171.tif,32,36.02094606,0.01781130,0.05552325,32,85.53322434,5745.91992188
image_1172.tif,30,35.71708024,0.01723873,0.05599562,30,88.31515745,6125.76562500
image_1173.tif,29,35.03910992,0.01589373,0.05707908,29,89.47396857,6287.57650862
image_1174.tif,34,34.03974459,0.01743133,0.05875485,34,82.43655137,5337.39705882
image_1175.tif,33,34.30866934,0.01633321,0.05829430,33,84.07881183,5552.17329545
image_1176.tif,28,35.02048743,0.01486236,0.05710943,28,92.17946423,6673.57031250
image_1177.tif,31,34.39401223,0.01512112,0.05814966,31,87.30473994,5986.39717742
image_1178.tif,30,35.79155475,0.01629216,0.05587910,30,88.53013709,6155.62500000
image_1179.tif,35,36.55037154,0.01696300,0.05471901,35,83.75094595,5508.95625000
image_1180.tif,33,37.49423007,0.01389748,0.05334154,33,88.01511618,6084.21306818
image_1181.tif,26,39.63109106,0.01404317,0.05046543,26,100.90533674,7996.83533654
image_1182.tif,25,39.92648068,0.01261097,0.05009207,25,103.43769415,8403.25500000
image_1183.tif,28,39.19044039,0.01412222,0.05103285,28,95.94696621,7230.23437500
image_1184.tif,26,38.98180917,0.01187045,0.05130598,27,98.03960884,7549.06250000
image_1185.tif,26,38.89379209,0.01285536,0.05142209,28,93.83028932,6914.74218750
image_1186.tif,27,37.86449744,0.01110433,0.05281993,28,92.92090681,6781.35937500
image_1187.tif,20,38.12281710,0.01001891,0.05246202,20,110.14481365,9528.35625000
image_1188.tif,21,38.28347060,0.00825668,0.05224187,21,109.19091027,9364.03125000
image_1189.tif,24,38.98567544,0.01200469,0.05130089,24,99.38513193,7757.69531250
image_1190.tif,24,39.13045465,0.01314677,0.05111109,24,97.85424214,7520.54296875
image_1191.tif,21,41.13036319,0.01202063,0.04862588,21,106.31793061,8877.75000000
image_1192.tif,20,42.58081927,0.01219314,0.04696950,20,109.08027824,9345.06562500
image_1193.tif,19,44.68535977,0.01127546,0.04475739,19,114.25779344,10253.25000000
image_1194.tif,16,47.61966423,0.00926924,0.04199946,16,127.28828083,12725.26171875
image_1195.tif,14,52.72848009,0.00904718,0.03793017,14,140.22743127,15443.85937500
image_1196.tif,13,54.29705375,0.00663484,0.03683441,14,143.96289746,16277.62500000
image_1197.tif,13,49.31371163,0.00708961,0.04055667,13,145.77573147,16690.15384615
image_1198.tif,18,46.38739847,0.00949321,0.04311516,19,115.50782356,10478.82730263
image_1199.tif,18,43.63815501,0.01037754,0.04583145,18,113.13891590,10053.42187500
image_1200.tif,59,30.11229432,0.02213993,0.06641805,59,67.76807247,3606.95021186
image_1201.tif,60,29.98294394,0.02152284,0.06670459,60,66.68108689,3492.16875000
image_1202.tif,57,29.76855168,0.01983532,0.06718500,57,68.04563836,3636.55756579
image_1203.tif,55,30.31679817,0.01940379,0.06597003,55,69.53839225,3797.86193182
image_1204.tif,50,30.72390637,0.01833008,0.06509589,51,72.80230473,4162.74816176
image_1205.tif,58,29.23899325,0.02150281,0.06840181,58,65.90712126,3411.57219828
image_1206.tif,53,29.82561731,0.02179016,0.06705645,53,67.15800839,3542.30129717
image_1207.tif,52,29.52852340,0.02197075,0.06773112,52,65.58199899,3377.99639423
image_1208.tif,51,28.93963207,0.02259468,0.06910938,51,65.82056931,3402.61764706
image_1209.tif,48,29.21620151,0.02164908,0.06845517,48,68.24384065,3657.77343750
image_1210.tif,50,29.50785584,0.02257158,0.06777856,50,65.46478721,3365.93250000
image_1211.tif,51,28.73977839,0.02150418,0.06958996,51,64.74278824,3292.09742647
image_1212.tif,51,28.62299182,0.02200126,0.06987390,51,64.12606178,3229.67647059
image_1213.tif,45,29.01367053,0.02271998,0.06893302,45,66.59624157,3483.28750000
image_1214.tif,41,28.24663699,0.01932657,0.07080489,41,69.99278558,3847.65777439
image_1215.tif,42,28.61129704,0.02006689,0.06990246,42,67.87091650,3617.90625000
image_1216.tif,36,29.84653516,0.01812034,0.06700945,36,72.48992285,4127.10156250
image_1217.tif,37,30.16892160,0.01956344,0.06629339,37,71.76842404,4045.35557432
image_1218.tif,35,30.14352501,0.01972184,0.06634924,35,73.41242579,4232.81250000
image_1219.tif,38,29.62354493,0.01997913,0.06751386,38,68.43697096,3678.50575658
image_1220.tif,31,30.09338088,0.01842663,0.06645980,31,74.64182691,4375.76915323
image_1221.tif,35,29.38548920,0.01819535,0.06806080,35,70.26505049,3877.65000000
image_1222.tif,36,29.43355551,0.01886429,0.06794966,36,69.02854367,3742.37500000
image_1223.tif,32,29.45578252,0.01922178,0.06789838,32,73.65637288,4260.99023438
image_1224.tif,33,29.03174444,0.01860464,0.06889011,33,72.81347416,4164.02556818
image_1225.tif,34,29.56763793,0.02001890,0.06764152,34,71.21119705,3982.78125000
image_1226.tif,34,29.50627301,0.01868989,0.06778220,34,71.76706358,4045.20220588
image_1227.tif,35,29.85223741,0.01954443,0.06699665,35,70.55697728,3909.93750000
image_1228.tif,29,30.43068827,0.01726629,0.06572313,29,78.82508412,4879.98814655
image_1229.tif,31,31.46739386,0.01540738,0.06355785,31,79.32897682,4942.57862903
image_1230.tif,30,31.73159409,0.01666758,0.06302866,30,78.94703855,4895.10000000
image_1231.tif,27,32.53412868,0.01735555,0.06147391,27,79.15503117,4920.92708333
image_1232.tif,26,31.77926968,0.01753048,0.06293411,26,76.26778459,4568.48437500
image_1233.tif,25,31.06358448,0.01783301,0.06438407,25,75.67883535,4498.20000000
image_1234.tif,29,30.66097616,0.01903386,0.06522950,29,69.53459529,3797.44719828
image_1235.tif,22,29.72816505,0.01860358,0.06727627,22,73.64486677,4259.65909091
image_1236.tif,20,30.70170754,0.01848861,0.06514296,20,75.74256979,4505.77968750
image_1237.tif,21,30.34536603,0.01808962,0.06590792,21,75.46655209,4473.00000000
image_1238.tif,25,29.02814055,0.01829935,0.06889866,25,67.20531734,3547.29375000
image_1239.tif,23,30.85408207,0.02133293,0.06482124,23,68.25734741,3659.22146739
image_1240.tif,20,31.40989346,0.02001709,0.06367421,20,74.24511716,4329.37968750
image_1241.tif,23,30.30117624,0.01900227,0.06600404,23,69.15675100,3756.28940217
image_1242.tif,21,30.92076107,0.02099612,0.06468146,21,71.99305583,4070.71875000
image_1243.tif,22,30.41104389,0.01882771,0.06576558,22,70.36049679,3888.19176136
image_1244.tif,21,32.05224104,0.02506494,0.06239813,21,66.28267214,3450.56250000
image_1245.tif,20,30.04352337,0.02655802,0.06657009,20,61.84118481,3003.62343750
image_1246.tif,19,29.71082101,0.02752882,0.06731554,19,60.93819707,2916.54769737
image_1247.tif,17,28.24475067,0.02740497,0.07080962,17,60.31904610,2857.58272059
image_1248.tif,17,27.30530451,0.02802554,0.07324584,17,55.74812716,2440.90257353
image_1249.tif,14,27.82978983,0.03047619,0.07186544,14,56.62205368,2518.03125000
image_1250.tif,15,25.32912647,0.02586104,0.07896048,15,53.44739776,2243.58750000
image_1251.tif,14,25.63753993,0.02824978,0.07801060,14,53.05669861,2210.90625000
image_1252.tif,11,24.38108849,0.02599803,0.08203079,11,55.11077195,2385.40909091
image_1253.tif,14,23.35853395,0.03189511,0.08562181,14,46.51100703,1699.03125000
image_1254.tif,11,22.90078542,0.03024017,0.08733325,11,49.64405684,1935.63920455
image_1255.tif,11,23.26715658,0.02883169,0.08595808,11,48.98092026,1884.27272727
image_1256.tif,9,24.35127589,0.03247063,0.08213122,9,51.05565049,2047.28125000
image_1257.tif,10,22.36204752,0.03401361,0.08943725,10,47.72398616,1788.80625000
image_1258.tif,11,22.22491821,0.03675856,0.08998908,11,45.45042060,1622.42897727
image_1259.tif,11,20.54283995,0.03708386,0.09735752,11,43.07178592,1457.05397727
image_1260.tif,10,23.35592221,0.03085329,0.08563139,10,48.43564289,1842.55312500
image_1261.tif,10,24.87565847,0.02760524,0.08039988,10,56.34023425,2493.02812500
image_1262.tif,11,32.59131752,0.02240768,0.06136604,11,72.00202368,4071.73295455
image_1263.tif,9,33.65520318,0.02077922,0.05942618,9,78.13032736,4794.34375000
image_1264.tif,10,30.29714202,0.02029415,0.06601283,10,70.81585078,3938.68125000
image_1265.tif,8,33.57449674,0.01665604,0.05956902,8,84.88326151,5658.92578125
image_1266.tif,8,32.81127591,0.01390141,0.06095465,8,84.79277450,5646.86718750
image_1267.tif,8,31.69323919,0.01665794,0.06310494,8,82.16534425,5302.33593750
image_1268.tif,9,32.30340280,0.01624427,0.06191298,9,75.37422919,4462.06250000
image_1269.tif,9,32.62028151,0.02414487,0.06131155,9,70.71666887,3927.65625000
image_1270.tif,9,33.52229577,0.02285830,0.05966178,9,68.23312649,3656.62500000
image_1271.tif,12,28.57830323,0.02724620,0.06998316,12,56.30388738,2489.81250000
image_1272.tif,10,28.48776536,0.02584682,0.07020558,10,55.58774324,2426.87812500
image_1273.tif,7,25.65609376,0.02674696,0.07795419,7,57.50064849,2596.78125000
image_1274.tif,8,20.29532689,0.03383158,0.09854485,8,45.04278527,1593.45703125
image_1275.tif,7,19.84105449,0.03252033,0.10080109,7,45.08797929,1596.65625000
image_1276.tif,9,17.96147686,0.04456424,0.11134942,9,33.16023977,863.62500000
image_1277.tif,8,18.39167417,0.04094690,0.10874486,8,35.38933692,983.63671875
image_1278.tif,9,17.95158640,0.04679645,0.11141077,9,32.50706453,829.93750000
image_1279.tif,6,23.25367820,0.02511774,0.08600790,6,57.61315657,2606.95312500
image_1280.tif,7,23.49367549,0.02721088,0.08512929,7,55.07354472,2382.18750000
image_1281.tif,7,26.57587008,0.03100775,0.07525624,7,54.63943824,2344.78125000
image_1282.tif,4,27.60169243,0.02498048,0.07245932,4,62.79849201,3097.33593750
image_1283.tif,3,22.83936745,0.03463203,0.08756810,3,46.70820240,1713.46875000
image_1284.tif,67,40.05721476,0.00925237,0.04992858,69,110.46227737,9583.36141304
image_1285.tif,59,40.67068503,0.00782581,0.04917547,61,118.51986555,11032.45543033
image_1286.tif,61,40.51500552,0.00747019,0.04936443,64,115.30401394,10441.88085938
image_1287.tif,60,40.51599663,0.00913030,0.04936322,63,114.27851164,10256.96875000
image_1288.tif,68,38.20936559,0.00839020,0.05234319,71,103.63585984,8435.48371479
image_1289.tif,61,38.39883917,0.00968315,0.05208491,63,107.77110231,9122.09375000
image_1290.tif,70,37.90954991,0.01090021,0.05275715,70,100.42618169,7921.06875000
image_1291.tif,62,37.83035344,0.00910393,0.05286760,63,106.02543163,8828.96875000
image_1292.tif,68,36.94573620,0.01005456,0.05413345,68,100.40503643,7917.73345588
image_1293.tif,57,36.83259928,0.00989184,0.05429972,59,107.67127284,9105.20180085
image_1294.tif,64,37.21380743,0.00959067,0.05374349,65,102.62362716,8271.50625000
image_1295.tif,52,37.63976630,0.00822839,0.05313529,53,114.94823151,10377.54127358
image_1296.tif,56,36.55980940,0.00795188,0.05470488,56,111.22141682,9715.53515625
image_1297.tif,59,35.95622143,0.00946911,0.05562320,59,107.04659648,8999.85699153
image_1298.tif,59,36.87906467,0.00990938,0.05423131,59,106.31480024,8877.22722458
image_1299.tif,57,35.94019918,0.00912928,0.05564799,57,105.49700098,8741.18092105
image_1300.tif,58,35.64757022,0.00948250,0.05610481,59,100.28910138,7899.45921610
image_1301.tif,54,34.90971244,0.00988181,0.05729065,54,101.97755986,8167.68750000
image_1302.tif,66,34.18430730,0.01086210,0.05850638,66,89.80328808,6333.94602273
image_1303.tif,58,33.99831879,0.01123299,0.05882644,58,95.28840823,7131.32165948
image_1304.tif,58,32.85564098,0.01140180,0.06087235,58,93.35269203,6844.52909483
image_1305.tif,53,34.29678591,0.01005200,0.05831450,53,99.98695200,7851.93219340
image_1306.tif,50,35.27794038,0.00927599,0.05669265,51,103.59430662,8428.72058824
image_1307.tif,51,34.90968312,0.00901732,0.05729069,51,105.30552725,8709.47977941
image_1308.tif,46,35.19592086,0.00859611,0.05682477,46,110.97218019,9672.04076087
image_1309.tif,39,36.37300223,0.00646832,0.05498584,40,121.69800307,11632.06406250
image_1310.tif,44,36.29525758,0.00792387,0.05510362,44,113.45043152,10108.86008523
image_1311.tif,55,35.11584387,0.01019347,0.05695435,55,98.34538149,7596.22500000
image_1312.tif,48,35.33284783,0.00977519,0.05660455,48,103.70509183,8446.75781250
image_1313.tif,45,36.08032744,0.01025449,0.05543187,45,105.56419062,8752.31875000
image_1314.tif,45,36.07701555,0.00999430,0.05543696,45,105.13854921,8681.88125000
image_1315.tif,39,36.96218639,0.00925934,0.05410935,39,113.08024446,10042.99759615
image_1316.tif,41,36.96227093,0.00934765,0.05410923,41,109.18400430,9362.84679878
image_1317.tif,45,37.42044345,0.01109248,0.05344672,45,103.51456757,8415.75000000
image_1318.tif,40,36.40688677,0.00890703,0.05493466,40,109.26711988,9377.10703125
image_1319.tif,45,36.62624068,0.01021178,0.05460566,45,101.50999896,8092.96250000
image_1320.tif,44,36.56035319,0.01023604,0.05470407,44,102.58709260,8265.61789773
image_1321.tif,43,36.85246790,0.01123773,0.05427045,43,102.42342225,8239.26453488
image_1322.tif,45,36.37097160,0.01144638,0.05498891,45,99.63738197,7797.12500000
image_1323.tif,42,36.80232953,0.01185428,0.05434439,42,102.03694617,8177.20312500
image_1324.tif,44,37.05151602,0.01351309,0.05397890,44,97.25297680,7428.40696023
image_1325.tif,42,36.45997845,0.01198423,0.05485467,42,99.09992444,7713.23437500
image_1326.tif,43,36.15581188,0.01300108,0.05531614,43,96.64903448,7336.43241279
image_1327.tif,42,35.49385884,0.01257225,0.05634778,42,94.03155024,6944.43750000
image_1328.tif,42,35.79861923,0.01455079,0.05586808,42,92.22364323,6679.96875000
image_1329.tif,49,34.53220463,0.01625368,0.05791695,49,83.30637007,5450.62500000
image_1330.tif,47,34.71815055,0.01544452,0.05760676,47,83.67086005,5498.42553191
image_1331.tif,45,33.68369578,0.01592362,0.05937591,45,84.01491422,5543.73750000
image_1332.tif,46,33.99201110,0.01541049,0.05883735,46,80.91748071,5142.50339674
image_1333.tif,36,34.03110140,0.01513136,0.05876977,36,89.76306585,6328.27343750
image_1334.tif,34,34.06671294,0.01399137,0.05870834,34,91.00323536,6504.34466912
image_1335.tif,33,33.89587346,0.01389054,0.05900423,33,87.90025730,6068.34375000
image_1336.tif,34,33.38148853,0.01595032,0.05991345,34,83.85176796,5522.22794118
image_1337.tif,39,33.57230066,0.01742115,0.05957292,39,75.07118393,4426.25480769
image_1338.tif,32,33.75370945,0.01485160,0.05925275,32,82.40191642,5332.91308594
image_1339.tif,34,33.33284830,0.01884593,0.06000087,34,78.37032251,4823.84283088
image_1340.tif,33,33.77545144,0.01908743,0.05921460,33,77.82916715,4757.45454545
image_1341.tif,28,34.70483116,0.01659071,0.05762886,28,83.75543537,5509.54687500
image_1342.tif,31,33.32597222,0.01778543,0.06001325,31,78.39952556,4827.43850806
image_1343.tif,28,34.16299395,0.01567064,0.05854288,28,81.53369131,5221.12500000
image_1344.tif,27,34.49974211,0.01761111,0.05797145,27,81.95448458,5275.15625000
image_1345.tif,22,35.99408347,0.01645418,0.05556469,22,89.41908368,6279.86505682
image_1346.tif,27,34.60187924,0.01681410,0.05780033,27,80.69990322,5114.88541667
image_1347.tif,21,35.17070494,0.01536893,0.05686551,21,91.88325806,6630.75000000
image_1348.tif,26,33.80460309,0.01583440,0.05916354,26,83.29314263,5448.89423077
image_1349.tif,20,34.70093353,0.01319418,0.05763534,20,95.55361991,7171.07343750
image_1350.tif,23,33.63757167,0.01344516,0.05945732,23,88.37776400,6134.45380435
image_1351.tif,20,33.37874977,0.01082565,0.05991836,20,95.48932661,7161.42656250
image_1352.tif,25,33.16872617,0.01334307,0.06029776,25,85.11601608,5690.00250000
image_1353.tif,30,33.01902183,0.01840311,0.06057115,30,77.14467371,4674.14062500
image_1354.tif,27,33.88443986,0.01673213,0.05902414,27,83.94062225,5533.93750000
image_1355.tif,29,35.70191573,0.01629880,0.05601940,29,82.83366804,5388.94396552
image_1356.tif,26,38.25971296,0.01321492,0.05227431,26,93.60885742,6882.14423077
image_1357.tif,27,38.69684045,0.01237171,0.05168381,27,94.07843684,6951.36458333
image_1358.tif,26,40.28926578,0.01389089,0.04964101,26,94.86925373,7068.72115385
image_1359.tif,22,40.31134347,0.01192565,0.04961383,22,103.45419386,8405.93607955
image_1360.tif,17,40.40154532,0.01128458,0.04950306,17,113.67362873,10148.67463235
image_1361.tif,19,36.38823080,0.01138074,0.05496283,19,100.40016683,7916.96546053
image_1362.tif,23,33.36774402,0.01425893,0.05993812,23,84.36771147,5590.39402174
image_1363.tif,22,31.82837120,0.01602506,0.06283702,22,80.26257078,5059.59801136
image_1364.tif,23,30.81597068,0.01707659,0.06490141,23,74.03185111,4304.54347826
image_1365.tif,20,30.55197367,0.01654059,0.06546222,20,77.00048502,4656.68437500
image_1366.tif,19,30.54631133,0.01687092,0.06547435,19,78.43770507,4832.14144737
image_1367.tif,18,30.08725803,0.01879200,0.06647332,18,77.10675546,4669.54687500
image_1368.tif,20,29.90602991,0.01822290,0.06687615,20,71.94661618,4065.46875000
image_1369.tif,17,31.35843472,0.01659749,0.06377869,17,80.63260827,5106.35845588
image_1370.tif,20,32.50307719,0.01600425,0.06153264,20,76.44014138,4589.15625000
image_1371.tif,49,31.44878659,0.01786901,0.06359546,49,76.48697397,4594.78125000
image_1372.tif,47,32.15825198,0.01739650,0.06219244,47,78.39798942,4827.24933511
image_1373.tif,49,31.39561293,0.01809778,0.06370317,49,74.53070390,4362.75000000
image_1374.tif,47,32.24923015,0.01696985,0.06201698,47,76.87359219,4641.34906915
image_1375.tif,45,32.57484901,0.01971036,0.06139706,45,74.83427735,4398.36250000
image_1376.tif,45,30.40311735,0.02266690,0.06578273,45,67.59293785,3588.33125000
image_1377.tif,41,31.24249868,0.02120101,0.06401537,41,70.20951510,3871.52286585
image_1378.tif,38,31.80565420,0.02055520,0.06288190,38,72.82058416,4164.83881579
image_1379.tif,37,30.73271138,0.01951783,0.06507724,37,73.98100443,4298.63260135
image_1380.tif,41,31.91043594,0.02141967,0.06267542,41,71.37327965,4000.93216463
image_1381.tif,40,32.18070464,0.01954564,0.06214904,40,73.30265190,4220.16328125
image_1382.tif,42,32.92200590,0.01941659,0.06074964,42,73.02155958,4187.85937500
image_1383.tif,41,32.82526509,0.01964745,0.06092868,41,73.73277607,4269.83460366
image_1384.tif,42,32.72778571,0.02064706,0.06111015,42,71.17011762,3978.18750000
image_1385.tif,44,32.10339967,0.02287393,0.06229870,44,68.11711103,3644.20099432
image_1386.tif,41,31.77417161,0.02266805,0.06294421,41,69.19642627,3760.60060976
image_1387.tif,41,30.33096264,0.02309788,0.06593922,41,66.62201343,3485.98399390
image_1388.tif,38,30.17226382,0.02323025,0.06628604,38,67.54046702,3582.76233553
image_1389.tif,36,30.67830267,0.02471265,0.06519265,36,67.14219024,3540.63281250
image_1390.tif,35,29.95663385,0.02349061,0.06676318,35,64.08557931,3225.60000000
image_1391.tif,32,29.86719009,0.02265252,0.06696311,32,66.44300854,3467.27636719
image_1392.tif,31,29.30864818,0.02314512,0.06823924,31,67.72381855,3602.24092742
image_1393.tif,34,28.60780687,0.02407088,0.06991099,34,63.11613942,3128.74908088
image_1394.tif,31,29.07482370,0.02135827,0.06878804,31,66.21086002,3443.08971774
image_1395.tif,36,28.25090713,0.02328594,0.07079419,36,61.89948171,3009.28906250
image_1396.tif,33,28.85080615,0.02315093,0.06932215,33,65.00867646,3319.19318182
image_1397.tif,36,28.91137068,0.02286103,0.06917693,36,63.30098072,3147.10156250
image_1398.tif,37,27.44056416,0.02451285,0.07288480,37,62.27238535,3045.65625000
image_1399.tif,35,27.72710722,0.02307662,0.07213158,35,62.56154025,3074.00625000
image_1400.tif,33,26.48989803,0.02222687,0.07550048,33,61.52503811,2972.99147727
image_1401.tif,29,28.20015668,0.02118785,0.07092159,29,66.32352058,3454.81681034
image_1402.tif,34,26.29498537,0.02496246,0.07606013,34,57.69521070,2614.38419118
image_1403.tif,35,26.82177733,0.02907330,0.07456627,35,55.08264703,2382.97500000
image_1404.tif,33,27.22906826,0.02817247,0.07345092,33,56.19990966,2480.62500000
image_1405.tif,36,27.06134838,0.02453361,0.07390615,36,57.29077148,2577.85937500
image_1406.tif,29,28.59561087,0.02353278,0.06994080,29,63.80333169,3197.25000000
image_1407.tif,26,29.52959645,0.02544224,0.06772866,26,64.09881678,3226.93269231
image_1408.tif,28,28.57882851,0.02713014,0.06998187,28,60.36639050,2862.07031250
image_1409.tif,24,29.37111762,0.02455786,0.06809411,24,61.82463108,3002.01562500
image_1410.tif,23,28.91894182,0.02281419,0.06915882,23,61.95919450,3015.09782609
image_1411.tif,20,28.74427123,0.02368204,0.06957908,20,63.14679469,3131.78906250
image_1412.tif,21,29.04317137,0.02532283,0.06886300,21,62.01692161,3020.71875000
image_1413.tif,24,28.80249419,0.02580865,0.06943843,24,59.35087716,2766.58593750
image_1414.tif,21,29.92073990,0.02698756,0.06684327,21,63.39605824,3156.56250000
image_1415.tif,19,31.70764823,0.02471958,0.06307626,19,65.01491822,3319.83059211
image_1416.tif,11,37.68842971,0.01700867,0.05306668,12,83.00636252,5411.43750000
image_1417.tif,12,35.71417801,0.01789473,0.05600017,13,79.74993351,4995.17307692
image_1418.tif,13,33.94152281,0.01818452,0.05892488,14,75.81451695,4514.34375000
image_1419.tif,10,33.02658429,0.01203047,0.06055728,10,90.63899252,6452.38125000
image_1420.tif,13,31.18934861,0.01594569,0.06412446,13,78.97609807,4898.70432692
image_1421.tif,14,30.45349767,0.01815478,0.06567390,14,74.41289533,4348.96875000
image_1422.tif,12,31.15678465,0.01946926,0.06419148,12,76.57392845,4605.23437500
image_1423.tif,14,28.14297865,0.02051672,0.07106568,14,64.86508891,3304.54687500
image_1424.tif,17,27.68371336,0.02656993,0.07224464,17,57.82922995,2626.54411765
image_1425.tif,17,26.70276204,0.02636494,0.07489862,17,55.84062453,2449.00919118
image_1426.tif,18,25.06376871,0.03252324,0.07979646,18,49.93595758,1958.46875000
image_1427.tif,14,26.48692955,0.02831661,0.07550894,14,54.52462526,2334.93750000
image_1428.tif,14,26.15711892,0.02865285,0.07646102,14,54.79977230,2358.56250000
image_1429.tif,11,26.33023890,0.02686203,0.07595829,11,58.92942952,2727.43465909
image_1430.tif,15,25.03696879,0.03265308,0.07988187,15,48.34499029,1835.66250000
image_1431.tif,14,25.24372990,0.03491649,0.07922759,14,46.41659573,1692.14062500
image_1432.tif,11,25.96720878,0.03434817,0.07702021,11,50.45677235,1999.53409091
image_1433.tif,12,24.36060385,0.03252519,0.08209977,12,48.00504139,1809.93750000
image_1434.tif,10,24.92714424,0.03171126,0.08023382,10,51.23481373,2061.67500000
image_1435.tif,10,24.41398244,0.02691889,0.08192027,10,53.52941008,2250.47812500
image_1436.tif,8,26.85027425,0.02748381,0.07448713,8,58.51346586,2689.06640625
image_1437.tif,10,24.33158167,0.03142751,0.08219770,10,49.91643228,1956.93750000
image_1438.tif,10,24.86676570,0.03652968,0.08042863,10,44.92088306,1584.84375000
image_1439.tif,8,27.33917742,0.03349032,0.07315509,8,53.52121450,2249.78906250
image_1440.tif,7,28.57638764,0.03249831,0.06998785,7,53.48021778,2246.34375000
image_1441.tif,8,28.13586411,0.03280067,0.07108365,8,51.17484487,2056.85156250
image_1442.tif,5,34.00336953,0.02682763,0.05881770,5,67.33573726,3561.07500000
image_1443.tif,5,33.94343014,0.02842928,0.05892156,5,65.13696410,3332.30625000
image_1444.tif,5,33.93574666,0.02760524,0.05893490,5,65.29839425,3348.84375000
image_1445.tif,4,33.26022665,0.02240896,0.06013188,4,73.48494876,4241.17968750
image_1446.tif,3,34.76279246,0.01873536,0.05753278,3,84.61151015,5622.75000000
image_1447.tif,4,30.84011178,0.02418745,0.06485061,4,68.79867775,3717.49218750
image_1448.tif,4,30.60659778,0.02418745,0.06534539,4,68.31879272,3665.81250000
image_1449.tif,3,29.75459092,0.02077922,0.06721652,3,72.75503050,4157.34375000
image_1450.tif,3,26.69385657,0.02285714,0.07492361,3,65.78919879,3399.37500000
image_1451.tif,3,25.01433126,0.02597403,0.07995417,3,59.58447033,2788.40625000
image_1452.tif,5,24.15575692,0.02770563,0.08279600,5,42.05616142,1389.15000000
image_1453.tif,4,22.09935559,0.02987862,0.09050038,4,50.48442747,2001.72656250
image_1454.tif,3,21.64966912,0.02197802,0.09238016,3,59.68255183,2797.59375000
image_1455.tif,4,24.16662765,0.02219715,0.08275875,4,55.76895244,2442.72656250
image_1456.tif,5,25.99821043,0.02736520,0.07692837,5,56.57333509,2513.70000000
image_1457.tif,5,24.63314436,0.02609263,0.08119142,5,58.61458691,2698.36875000
image_1458.tif,7,27.47471510,0.03377903,0.07279420,7,51.81375656,2108.53125000
image_1459.tif,56,34.15914757,0.01522866,0.05854947,56,81.09247071,5164.76953125
image_1460.tif,53,33.40128836,0.01380727,0.05987793,54,83.06701752,5419.34895833
image_1461.tif,58,32.50729413,0.01409462,0.06152465,58,79.42346174,4954.35937500
image_1462.tif,53,33.31912633,0.01539644,0.06002558,53,81.50642300,5217.63325472
image_1463.tif,52,33.63821954,0.01706152,0.05945618,52,81.65450938,5236.60997596
image_1464.tif,49,34.22530114,0.01490105,0.05843630,49,82.19856933,5306.62500000
image_1465.tif,50,34.30682351,0.01553891,0.05829744,52,79.45319643,4958.06971154
image_1466.tif,47,34.51292913,0.01598373,0.05794930,47,83.13369939,5428.05319149
image_1467.tif,49,34.87092372,0.01520018,0.05735437,49,81.77489631,5252.06250000
image_1468.tif,40,35.19493534,0.01356481,0.05682636,40,90.66076882,6455.48203125
image_1469.tif,51,32.57879208,0.01399697,0.06138963,51,78.01721948,4780.47242647
image_1470.tif,49,32.13568126,0.01524220,0.06223612,49,79.54397872,4969.40625000
image_1471.tif,55,32.65178152,0.01693207,0.06125240,55,72.74479804,4156.17443182
image_1472.tif,54,32.05390254,0.01983280,0.06239490,55,72.24310379,4099.04488636
image_1473.tif,54,31.89255885,0.01938210,0.06271055,54,71.74535386,4042.75520833
image_1474.tif,51,31.64438663,0.01604937,0.06320236,51,74.30383052,4336.22977941
image_1475.tif,49,31.15373600,0.01634636,0.06419776,49,75.93250893,4528.40625000
image_1476.tif,46,31.05999427,0.02041528,0.06439151,46,73.22624620,4211.37024457
image_1477.tif,47,31.55253922,0.01991414,0.06338634,47,71.32120816,3995.09640957
image_1478.tif,44,30.39689067,0.01967884,0.06579620,44,69.92841467,3840.58380682
image_1479.tif,43,30.82647614,0.01996608,0.06487929,43,68.49476860,3684.72165698
image_1480.tif,42,30.87111198,0.01995809,0.06478549,42,68.08295121,3640.54687500
image_1481.tif,41,31.08647388,0.02150066,0.06433666,41,68.04889336,3636.90548780
image_1482.tif,41,30.73782232,0.02038848,0.06506642,41,67.41069381,3569.00762195
image_1483.tif,47,29.60956125,0.02132245,0.06754575,47,62.85123172,3102.54055851
image_1484.tif,35,31.28150868,0.01964551,0.06393554,35,73.73949224,4270.61250000
